,CPI,Unemployment,GDP,Interest_Rate
SCL,-0.23241888427470367,4.976153660857651,0.0005236489180626691,1.17366155827823
SEE,-0.08686208117412594,32.69365822006956,-0.0007568781522238055,10.083493610585894
SF,0.29867199674056366,-59.38505807310334,0.0010545256943004233,-18.5388853517542
SHEL,0.27235993781199985,12.785378958356286,-0.0011733981053598797,4.472704057883367
SHW,-0.34666857161384057,46.44629007119887,-0.0005365020231025142,14.2639211124225
SJT,0.2623541326385643,-61.53031853859382,0.0011654060927241972,-19.182406496531804
SKY,-0.20182321013009358,39.726339499188605,-0.0007182734652388945,12.303597476049283
SLB,0.6828426471878275,-0.8642089486944466,-0.0018765614741248493,0.6986976452514283
SMP,-0.41706300269836455,128.75386698982686,-0.0028048640577083006,40.012779395369165
SNA,-0.052874234217082774,27.99421111973693,-0.0007625587782165155,8.812980628546384
SO,0.009029413717529697,4.847719993754428,-0.00019897538755309085,1.5903123358244713
SON,-0.1364518140452664,45.120157481181195,-0.0010480007231521427,14.067195961698802
SONY,0.5130306314827345,5.846532072206972,-0.0016003687044561232,2.594230721210628
SOR,0.3164953853715322,2.8713109943111537,-0.0009152490596155971,1.1987152479178487
SPB,-0.0471638406429011,39.47431771160615,-0.001116880257320929,12.514150892314895
SPGI,-0.17981025096812708,50.36397743212736,-0.001079072043964402,15.54864581751933
SPXC,0.6798832660993822,18.225272867315326,-0.002491911069402164,6.894030101621834
SR,-0.38256064658688504,19.45634936367752,0.0004089245147476106,5.720689844639206
SSL,0.6158393527417134,-39.35171829084043,-0.00047203202203149885,-11.700462770054983
STC,-0.22727180986253168,-7.782246169654371,0.0008256864788602769,-2.839858538973597
STEW,0.0001828401466524075,60.923266479495595,-0.001961318522340605,19.396496582026828
STT,0.3023031850835292,19.372215061363352,-0.001485096818676368,6.6262497246783765
SU,0.7129523003501036,-17.937254437666002,-0.0013940845036195526,-4.855172440724862
SUP,0.258475620713481,11.07198041056774,-0.0010033579722978914,3.796726721437729
SWK,0.14976125485124783,14.93423139745233,-0.0008385211997534725,4.841806499173415
SWX,-0.38603199307701125,59.864539296512326,-0.000847990579991631,18.40750993054577
SXI,-0.4703797024486406,23.073036842959553,0.0005834696528026484,6.544455341223262
SXT,-0.10021971422525629,56.397814265696375,-0.0015275356329311762,17.879703663853732
SYK,0.3583854618598345,28.76575329606925,-0.0019152980223502425,9.73864566014354
SYY,-0.13038690385720375,43.184687560162324,-0.0009911204375114835,13.490465400956838
T,-0.053644750986589974,57.88370219577963,-0.0017373888933818193,18.41510526202109
TAP,0.17144761625898797,11.682384501951429,-0.0008722078579364023,4.109083131271421
